op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
3005,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[3004],20,mlp,experts,2,model.layers.20.mlp.experts,aten.unsqueeze.default,[],decode,True
3006,mlp,experts,,clamp_,[[k]],,,[[k]],[2997],20,mlp,experts,2,model.layers.20.mlp.experts,aten.clamp_.default,[],decode,True
3007,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[2999, 3005]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
3008,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],20,mlp,experts,2,model.layers.20.mlp.experts,aten.transpose.int,[model.layers.20.mlp.experts.gate_up_proj],decode,True
3009,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[3003, 3007, 3008]",20,mlp,experts,2,model.layers.20.mlp.experts,aten._grouped_mm.default,[model.layers.20.mlp.experts.gate_up_proj],decode,False
3010,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[3009],20,mlp,experts,2,model.layers.20.mlp.experts,aten.split.Tensor,[],decode,True
3011,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[3010],20,mlp,experts,3,model.layers.20.mlp.experts.act_fn,aten.silu.default,[],decode,False
3012,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[3010, 3011]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.mul.Tensor,[],decode,False
3013,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],20,mlp,experts,2,model.layers.20.mlp.experts,aten.transpose.int,[model.layers.20.mlp.experts.down_proj],decode,True
3014,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[3003, 3012, 3013]",20,mlp,experts,2,model.layers.20.mlp.experts,aten._grouped_mm.default,[model.layers.20.mlp.experts.down_proj],decode,False
3015,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[3000],20,mlp,experts,2,model.layers.20.mlp.experts,aten.unsqueeze.default,[],decode,True
3016,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[3014, 3015]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.mul.Tensor,[],decode,False
3017,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[3005, 3016]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
3018,mlp,experts,,empty_like,[[k]],,,[[k]],[2997],20,mlp,experts,2,model.layers.20.mlp.experts,aten.empty_like.default,[],decode,True
3019,mlp,experts,,arange,[],,,[[k]],[],20,mlp,experts,2,model.layers.20.mlp.experts,aten.arange.default,[],decode,True
3020,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[2997, 3018, 3019]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.index_put_.default,[],decode,True
3021,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[3017, 3020]",20,mlp,experts,2,model.layers.20.mlp.experts,aten.index.Tensor,[],decode,True
3022,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[3021],20,mlp,experts,2,model.layers.20.mlp.experts,aten.view.default,[],decode,True
3023,mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[3022],20,mlp,experts,2,model.layers.20.mlp.experts,aten.sum.dim_IntList,[],decode,True
3024,mlp,experts,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[3023],20,mlp,experts,2,model.layers.20.mlp.experts,aten._to_copy.default,[],decode,True
3025,mlp,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[3024],20,mlp,,1,model.layers.20.mlp,aten.view.default,[],decode,True
3026,mlp,shared_experts,gate_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.gate_proj,aten.t.default,[model.layers.20.mlp.shared_experts.gate_proj.weight],decode,True
3027,mlp,shared_experts,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2985],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.gate_proj,aten.view.default,[],decode,True
3028,mlp,shared_experts,gate_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[3026, 3027]",20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.20.mlp.shared_experts.gate_proj.weight],decode,False
3029,mlp,shared_experts,gate_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[3028],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.gate_proj,aten._unsafe_view.default,[],decode,True
3030,mlp,shared_experts,act_fn,silu,"[[B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[3029],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.act_fn,aten.silu.default,[],decode,False
3031,mlp,shared_experts,up_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.up_proj,aten.t.default,[model.layers.20.mlp.shared_experts.up_proj.weight],decode,True
3032,mlp,shared_experts,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2985],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.up_proj,aten.view.default,[],decode,True
3033,mlp,shared_experts,up_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[3031, 3032]",20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.20.mlp.shared_experts.up_proj.weight],decode,False
3034,mlp,shared_experts,up_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[3033],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.up_proj,aten._unsafe_view.default,[],decode,True
3035,mlp,shared_experts,,elementwise_mul,"[[B, 1, E_shared*d_moe], [B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]","[3030, 3034]",20,mlp,shared_experts,2,model.layers.20.mlp.shared_experts,aten.mul.Tensor,[],decode,False
3036,mlp,shared_experts,down_proj,t,"[[d_model, E_shared*d_moe]]","[d_model, E_shared*d_moe]",0,"[[E_shared*d_moe, d_model]]",[],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.down_proj,aten.t.default,[model.layers.20.mlp.shared_experts.down_proj.weight],decode,True
3037,mlp,shared_experts,down_proj,view,"[[B, 1, E_shared*d_moe]]",,,"[[B, E_shared*d_moe]]",[3035],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.down_proj,aten.view.default,[],decode,True
3038,mlp,shared_experts,down_proj,matmul,"[[B, E_shared*d_moe], [E_shared*d_moe, d_model]]","[d_model, E_shared*d_moe]",1,"[[B, d_model]]","[3036, 3037]",20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.20.mlp.shared_experts.down_proj.weight],decode,False
3039,mlp,shared_experts,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[3038],20,mlp,shared_experts,3,model.layers.20.mlp.shared_experts.down_proj,aten._unsafe_view.default,[],decode,True
3040,mlp,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[3025, 3039]",20,mlp,,1,model.layers.20.mlp,aten.add.Tensor,[],decode,False
3041,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2977, 3040]",20,,,0,model.layers.20,aten.add.Tensor,[],decode,False
3042,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3041],21,input_layernorm,,1,model.layers.21.input_layernorm,aten._to_copy.default,[],decode,True
3043,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3042],21,input_layernorm,,1,model.layers.21.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3044,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[3043],21,input_layernorm,,1,model.layers.21.input_layernorm,aten.mean.dim,[],decode,False
3045,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3044],21,input_layernorm,,1,model.layers.21.input_layernorm,aten.add.Tensor,[],decode,False
3046,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3045],21,input_layernorm,,1,model.layers.21.input_layernorm,aten.rsqrt.default,[],decode,False
3047,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[3042, 3046]",21,input_layernorm,,1,model.layers.21.input_layernorm,aten.mul.Tensor,[],decode,False
3048,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3047],21,input_layernorm,,1,model.layers.21.input_layernorm,aten._to_copy.default,[],decode,True
3049,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[3048],21,input_layernorm,,1,model.layers.21.input_layernorm,aten.mul.Tensor,[model.layers.21.input_layernorm.weight],decode,False
3050,self_attn,q_proj,,t,"[[n_h*(d_nope+d_rope), d_model]]","[n_h*(d_nope+d_rope), d_model]",0,"[[d_model, n_h*(d_nope+d_rope)]]",[],21,self_attn,q_proj,2,model.layers.21.self_attn.q_proj,aten.t.default,[model.layers.21.self_attn.q_proj.weight],decode,True
3051,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3049],21,self_attn,q_proj,2,model.layers.21.self_attn.q_proj,aten.view.default,[],decode,True
3052,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*(d_nope+d_rope)]]","[n_h*(d_nope+d_rope), d_model]",1,"[[B, n_h*(d_nope+d_rope)]]","[3050, 3051]",21,self_attn,q_proj,2,model.layers.21.self_attn.q_proj,aten.mm.default,[model.layers.21.self_attn.q_proj.weight],decode,False
3053,self_attn,q_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h*(d_nope+d_rope)]]",[3052],21,self_attn,q_proj,2,model.layers.21.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
3054,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h, d_nope+d_rope]]",[3053],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3055,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[3054],21,self_attn,,1,model.layers.21.self_attn,aten.transpose.int,[],decode,True
3056,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",[3055],21,self_attn,,1,model.layers.21.self_attn,aten.split_with_sizes.default,[],decode,True
3057,self_attn,kv_a_proj_with_mqa,,t,"[[c_kv+d_rope, d_model]]","[c_kv+d_rope, d_model]",0,"[[d_model, c_kv+d_rope]]",[],21,self_attn,kv_a_proj_with_mqa,2,model.layers.21.self_attn.kv_a_proj_with_mqa,aten.t.default,[model.layers.21.self_attn.kv_a_proj_with_mqa.weight],decode,True
3058,self_attn,kv_a_proj_with_mqa,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3049],21,self_attn,kv_a_proj_with_mqa,2,model.layers.21.self_attn.kv_a_proj_with_mqa,aten.view.default,[],decode,True
3059,self_attn,kv_a_proj_with_mqa,,matmul,"[[B, d_model], [d_model, c_kv+d_rope]]","[c_kv+d_rope, d_model]",1,"[[B, c_kv+d_rope]]","[3057, 3058]",21,self_attn,kv_a_proj_with_mqa,2,model.layers.21.self_attn.kv_a_proj_with_mqa,aten.mm.default,[model.layers.21.self_attn.kv_a_proj_with_mqa.weight],decode,False
3060,self_attn,kv_a_proj_with_mqa,,_unsafe_view,"[[B, c_kv+d_rope]]",,,"[[B, 1, c_kv+d_rope]]",[3059],21,self_attn,kv_a_proj_with_mqa,2,model.layers.21.self_attn.kv_a_proj_with_mqa,aten._unsafe_view.default,[],decode,True
3061,self_attn,,,split_with_sizes,"[[B, 1, c_kv+d_rope]]",,,"[[B, 1, c_kv], [B, 1, d_rope]]",[3060],21,self_attn,,1,model.layers.21.self_attn,aten.split_with_sizes.default,[],decode,True
3062,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[3061],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
3063,self_attn,kv_a_layernorm,,pow,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[3062],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3064,self_attn,kv_a_layernorm,,mean,"[[B, 1, c_kv]]",,,"[[B, 1, 1]]",[3063],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.mean.dim,[],decode,False
3065,self_attn,kv_a_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3064],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.add.Tensor,[],decode,False
3066,self_attn,kv_a_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3065],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.rsqrt.default,[],decode,False
3067,self_attn,kv_a_layernorm,,elementwise_mul,"[[B, 1, c_kv], [B, 1, 1]]",,,"[[B, 1, c_kv]]","[3062, 3066]",21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.mul.Tensor,[],decode,False
3068,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[3067],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
3069,self_attn,kv_a_layernorm,,elementwise_mul,"[[c_kv], [B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[3068],21,self_attn,kv_a_layernorm,2,model.layers.21.self_attn.kv_a_layernorm,aten.mul.Tensor,[model.layers.21.self_attn.kv_a_layernorm.weight],decode,False
3070,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],21,self_attn,kv_b_proj,2,model.layers.21.self_attn.kv_b_proj,aten.t.default,[model.layers.21.self_attn.kv_b_proj.weight],decode,True
3071,self_attn,kv_b_proj,,view,"[[B, 1, c_kv]]",,,"[[B, c_kv]]",[3069],21,self_attn,kv_b_proj,2,model.layers.21.self_attn.kv_b_proj,aten.view.default,[],decode,True
3072,self_attn,kv_b_proj,,matmul,"[[B, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[B, n_h*(d_nope+d_v)]]","[3070, 3071]",21,self_attn,kv_b_proj,2,model.layers.21.self_attn.kv_b_proj,aten.mm.default,[model.layers.21.self_attn.kv_b_proj.weight],decode,False
3073,self_attn,kv_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h*(d_nope+d_v)]]",[3072],21,self_attn,kv_b_proj,2,model.layers.21.self_attn.kv_b_proj,aten._unsafe_view.default,[],decode,True
3074,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h, d_nope+d_v]]",[3073],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3075,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope+d_v]]",[3074],21,self_attn,,1,model.layers.21.self_attn,aten.transpose.int,[],decode,True
3076,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_v]]",[3075],21,self_attn,,1,model.layers.21.self_attn,aten.split_with_sizes.default,[],decode,True
3077,self_attn,,,view,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3061],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3078,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[3056],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3079,self_attn,,,view,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[3078],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3080,self_attn,,,view_as_complex,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope/2]]",[3079],21,self_attn,,1,model.layers.21.self_attn,aten.view_as_complex.default,[],decode,True
3081,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3077],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3082,self_attn,,,view,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2, 2]]",[3081],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3083,self_attn,,,view_as_complex,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope/2]]",[3082],21,self_attn,,1,model.layers.21.self_attn,aten.view_as_complex.default,[],decode,True
3084,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[37],21,self_attn,,1,model.layers.21.self_attn,aten.unsqueeze.default,[],decode,True
3085,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[3080, 3084]",21,self_attn,,1,model.layers.21.self_attn,aten.mul.Tensor,[],decode,False
3086,self_attn,,,view_as_real,"[[B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[3085],21,self_attn,,1,model.layers.21.self_attn,aten.view_as_real.default,[],decode,True
3087,self_attn,,,view,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope]]",[3086],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3088,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[3087],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3089,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[3083, 3084]",21,self_attn,,1,model.layers.21.self_attn,aten.mul.Tensor,[],decode,False
3090,self_attn,,,view_as_real,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]",[3089],21,self_attn,,1,model.layers.21.self_attn,aten.view_as_real.default,[],decode,True
3091,self_attn,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[3090],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3092,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3091],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3093,self_attn,,,expand,"[[B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[3092],21,self_attn,,1,model.layers.21.self_attn,aten.expand.default,[],decode,True
3094,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[3056, 3088]",21,self_attn,,1,model.layers.21.self_attn,aten.cat.default,[],decode,False
3095,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[3076, 3093]",21,self_attn,,1,model.layers.21.self_attn,aten.cat.default,[],decode,False
3096,self_attn,,,concat,"[[B, n_h, T, d_nope+d_rope], [B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, T+1, d_nope+d_rope]]",[3095],21,self_attn,,1,model.layers.21.self_attn,aten.cat.default,[],decode,False
3097,self_attn,,,concat,"[[B, n_h, T, d_v], [B, n_h, 1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[3076],21,self_attn,,1,model.layers.21.self_attn,aten.cat.default,[],decode,False
3098,self_attn,,,transpose,"[[B, n_h, T+1, d_nope+d_rope]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[3096],21,self_attn,,1,model.layers.21.self_attn,aten.transpose.int,[],decode,True
3099,self_attn,,,expand,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[3094],21,self_attn,,1,model.layers.21.self_attn,aten.expand.default,[],decode,True
3100,self_attn,,,view,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[n_h, B, d_nope+d_rope]]",[3099],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3101,self_attn,,,expand,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[B, n_h, d_nope+d_rope, T+1]]",[3098],21,self_attn,,1,model.layers.21.self_attn,aten.expand.default,[],decode,True
3102,self_attn,,,view,"[[B, n_h, d_nope+d_rope, T+1]]",,,"[[n_h, d_nope+d_rope, T+1]]",[3101],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3103,self_attn,,,batched_matmul,"[[n_h, B, d_nope+d_rope], [n_h, d_nope+d_rope, T+1]]",,,"[[n_h, B, T+1]]","[3100, 3102]",21,self_attn,,1,model.layers.21.self_attn,aten.bmm.default,[],decode,False
3104,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[3103],21,self_attn,,1,model.layers.21.self_attn,aten._unsafe_view.default,[],decode,True
3105,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3104],21,self_attn,,1,model.layers.21.self_attn,aten.mul.Tensor,[],decode,False
3106,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 3105]",21,self_attn,,1,model.layers.21.self_attn,aten.add.Tensor,[],decode,False
3107,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3106],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3108,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3107],21,self_attn,,1,model.layers.21.self_attn,aten._softmax.default,[],decode,False
3109,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3108],21,self_attn,,1,model.layers.21.self_attn,aten._to_copy.default,[],decode,True
3110,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3109],21,self_attn,,1,model.layers.21.self_attn,aten.expand.default,[],decode,True
3111,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[3110],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3112,self_attn,,,expand,"[[B, n_h, T+1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[3097],21,self_attn,,1,model.layers.21.self_attn,aten.expand.default,[],decode,True
3113,self_attn,,,view,"[[B, n_h, T+1, d_v]]",,,"[[n_h, T+1, d_v]]",[3112],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3114,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_v]]",,,"[[n_h, B, d_v]]","[3111, 3113]",21,self_attn,,1,model.layers.21.self_attn,aten.bmm.default,[],decode,False
3115,self_attn,,,_unsafe_view,"[[n_h, B, d_v]]",,,"[[B, n_h, 1, d_v]]",[3114],21,self_attn,,1,model.layers.21.self_attn,aten._unsafe_view.default,[],decode,True
3116,self_attn,,,transpose,"[[B, n_h, 1, d_v]]",,,"[[B, 1, n_h, d_v]]",[3115],21,self_attn,,1,model.layers.21.self_attn,aten.transpose.int,[],decode,True
3117,self_attn,,,view,"[[B, 1, n_h, d_v]]",,,"[[B, 1, n_h*d_v]]",[3116],21,self_attn,,1,model.layers.21.self_attn,aten.view.default,[],decode,True
3118,self_attn,o_proj,,t,"[[d_model, n_h*d_v]]","[d_model, n_h*d_v]",0,"[[n_h*d_v, d_model]]",[],21,self_attn,o_proj,2,model.layers.21.self_attn.o_proj,aten.t.default,[model.layers.21.self_attn.o_proj.weight],decode,True
3119,self_attn,o_proj,,view,"[[B, 1, n_h*d_v]]",,,"[[B, n_h*d_v]]",[3117],21,self_attn,o_proj,2,model.layers.21.self_attn.o_proj,aten.view.default,[],decode,True
3120,self_attn,o_proj,,matmul,"[[B, n_h*d_v], [n_h*d_v, d_model]]","[d_model, n_h*d_v]",1,"[[B, d_model]]","[3118, 3119]",21,self_attn,o_proj,2,model.layers.21.self_attn.o_proj,aten.mm.default,[model.layers.21.self_attn.o_proj.weight],decode,False
