op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
2221,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[2220],43,attn,c_attn,2,transformer.h.43.attn.c_attn,aten.addmm.default,"[transformer.h.43.attn.c_attn.bias, transformer.h.43.attn.c_attn.weight]",decode,False
2222,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[2221],43,attn,c_attn,2,transformer.h.43.attn.c_attn,aten.view.default,[],decode,True
2223,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[2222],43,attn,,1,transformer.h.43.attn,aten.split.Tensor,[],decode,True
2224,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2223],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2225,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2224],43,attn,,1,transformer.h.43.attn,aten.transpose.int,[],decode,True
2226,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2223],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2227,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2226],43,attn,,1,transformer.h.43.attn,aten.transpose.int,[],decode,True
2228,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2223],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2229,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2228],43,attn,,1,transformer.h.43.attn,aten.transpose.int,[],decode,True
2230,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2225],43,attn,,1,transformer.h.43.attn,aten.cat.default,[],decode,False
2231,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2227],43,attn,,1,transformer.h.43.attn,aten.cat.default,[],decode,False
2232,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[2230],43,attn,,1,transformer.h.43.attn,aten.transpose.int,[],decode,True
2233,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2229],43,attn,,1,transformer.h.43.attn,aten.expand.default,[],decode,True
2234,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[2233],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2235,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[2232],43,attn,,1,transformer.h.43.attn,aten.expand.default,[],decode,True
2236,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[2235],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2237,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[2234, 2236]",43,attn,,1,transformer.h.43.attn,aten.bmm.default,[],decode,False
2238,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[2237],43,attn,,1,transformer.h.43.attn,aten._unsafe_view.default,[],decode,True
2239,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2238],43,attn,,1,transformer.h.43.attn,aten.mul.Tensor,[],decode,False
2240,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 2239]",43,attn,,1,transformer.h.43.attn,aten.add.Tensor,[],decode,False
2241,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2240],43,attn,,1,transformer.h.43.attn,aten._softmax.default,[],decode,False
2242,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2241],43,attn,,1,transformer.h.43.attn,aten.expand.default,[],decode,True
2243,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[2242],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2244,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2231],43,attn,,1,transformer.h.43.attn,aten.expand.default,[],decode,True
2245,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[2244],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2246,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[2243, 2245]",43,attn,,1,transformer.h.43.attn,aten.bmm.default,[],decode,False
2247,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[2246],43,attn,,1,transformer.h.43.attn,aten._unsafe_view.default,[],decode,True
2248,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[2247],43,attn,,1,transformer.h.43.attn,aten.transpose.int,[],decode,True
2249,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[2248],43,attn,,1,transformer.h.43.attn,aten.view.default,[],decode,True
2250,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[2249],43,attn,c_proj,2,transformer.h.43.attn.c_proj,aten.view.default,[],decode,True
2251,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[2250],43,attn,c_proj,2,transformer.h.43.attn.c_proj,aten.addmm.default,"[transformer.h.43.attn.c_proj.bias, transformer.h.43.attn.c_proj.weight]",decode,False
2252,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2251],43,attn,c_proj,2,transformer.h.43.attn.c_proj,aten.view.default,[],decode,True
2253,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2218, 2252]",43,,,0,transformer.h.43,aten.add.Tensor,[],decode,False
2254,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[2253],43,ln_2,,1,transformer.h.43.ln_2,aten.native_layer_norm.default,"[transformer.h.43.ln_2.bias, transformer.h.43.ln_2.weight]",decode,False
2255,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2254],43,mlp,c_fc,2,transformer.h.43.mlp.c_fc,aten.view.default,[],decode,True
2256,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[2255],43,mlp,c_fc,2,transformer.h.43.mlp.c_fc,aten.addmm.default,"[transformer.h.43.mlp.c_fc.bias, transformer.h.43.mlp.c_fc.weight]",decode,False
2257,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2256],43,mlp,c_fc,2,transformer.h.43.mlp.c_fc,aten.view.default,[],decode,True
2258,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2257],43,mlp,act,2,transformer.h.43.mlp.act,aten.mul.Tensor,[],decode,False
2259,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2257],43,mlp,act,2,transformer.h.43.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
2260,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2259],43,mlp,act,2,transformer.h.43.mlp.act,aten.mul.Tensor,[],decode,False
2261,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2257, 2260]",43,mlp,act,2,transformer.h.43.mlp.act,aten.add.Tensor,[],decode,False
2262,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2261],43,mlp,act,2,transformer.h.43.mlp.act,aten.mul.Tensor,[],decode,False
2263,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2262],43,mlp,act,2,transformer.h.43.mlp.act,aten.tanh.default,[],decode,False
2264,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2263],43,mlp,act,2,transformer.h.43.mlp.act,aten.add.Tensor,[],decode,False
2265,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2258, 2264]",43,mlp,act,2,transformer.h.43.mlp.act,aten.mul.Tensor,[],decode,False
2266,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[2265],43,mlp,c_proj,2,transformer.h.43.mlp.c_proj,aten.view.default,[],decode,True
2267,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[2266],43,mlp,c_proj,2,transformer.h.43.mlp.c_proj,aten.addmm.default,"[transformer.h.43.mlp.c_proj.bias, transformer.h.43.mlp.c_proj.weight]",decode,False
2268,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2267],43,mlp,c_proj,2,transformer.h.43.mlp.c_proj,aten.view.default,[],decode,True
2269,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2253, 2268]",43,,,0,transformer.h.43,aten.add.Tensor,[],decode,False
2270,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[2269],44,ln_1,,1,transformer.h.44.ln_1,aten.native_layer_norm.default,"[transformer.h.44.ln_1.bias, transformer.h.44.ln_1.weight]",decode,False
2271,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2270],44,attn,c_attn,2,transformer.h.44.attn.c_attn,aten.view.default,[],decode,True
2272,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[2271],44,attn,c_attn,2,transformer.h.44.attn.c_attn,aten.addmm.default,"[transformer.h.44.attn.c_attn.bias, transformer.h.44.attn.c_attn.weight]",decode,False
2273,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[2272],44,attn,c_attn,2,transformer.h.44.attn.c_attn,aten.view.default,[],decode,True
2274,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[2273],44,attn,,1,transformer.h.44.attn,aten.split.Tensor,[],decode,True
2275,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2274],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2276,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2275],44,attn,,1,transformer.h.44.attn,aten.transpose.int,[],decode,True
2277,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2274],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2278,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2277],44,attn,,1,transformer.h.44.attn,aten.transpose.int,[],decode,True
2279,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2274],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2280,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2279],44,attn,,1,transformer.h.44.attn,aten.transpose.int,[],decode,True
2281,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2276],44,attn,,1,transformer.h.44.attn,aten.cat.default,[],decode,False
2282,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2278],44,attn,,1,transformer.h.44.attn,aten.cat.default,[],decode,False
2283,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[2281],44,attn,,1,transformer.h.44.attn,aten.transpose.int,[],decode,True
2284,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2280],44,attn,,1,transformer.h.44.attn,aten.expand.default,[],decode,True
2285,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[2284],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2286,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[2283],44,attn,,1,transformer.h.44.attn,aten.expand.default,[],decode,True
2287,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[2286],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2288,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[2285, 2287]",44,attn,,1,transformer.h.44.attn,aten.bmm.default,[],decode,False
2289,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[2288],44,attn,,1,transformer.h.44.attn,aten._unsafe_view.default,[],decode,True
2290,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2289],44,attn,,1,transformer.h.44.attn,aten.mul.Tensor,[],decode,False
2291,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 2290]",44,attn,,1,transformer.h.44.attn,aten.add.Tensor,[],decode,False
2292,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2291],44,attn,,1,transformer.h.44.attn,aten._softmax.default,[],decode,False
2293,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2292],44,attn,,1,transformer.h.44.attn,aten.expand.default,[],decode,True
2294,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[2293],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2295,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2282],44,attn,,1,transformer.h.44.attn,aten.expand.default,[],decode,True
2296,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[2295],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2297,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[2294, 2296]",44,attn,,1,transformer.h.44.attn,aten.bmm.default,[],decode,False
2298,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[2297],44,attn,,1,transformer.h.44.attn,aten._unsafe_view.default,[],decode,True
2299,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[2298],44,attn,,1,transformer.h.44.attn,aten.transpose.int,[],decode,True
2300,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[2299],44,attn,,1,transformer.h.44.attn,aten.view.default,[],decode,True
2301,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[2300],44,attn,c_proj,2,transformer.h.44.attn.c_proj,aten.view.default,[],decode,True
2302,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[2301],44,attn,c_proj,2,transformer.h.44.attn.c_proj,aten.addmm.default,"[transformer.h.44.attn.c_proj.bias, transformer.h.44.attn.c_proj.weight]",decode,False
2303,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2302],44,attn,c_proj,2,transformer.h.44.attn.c_proj,aten.view.default,[],decode,True
2304,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2269, 2303]",44,,,0,transformer.h.44,aten.add.Tensor,[],decode,False
2305,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[2304],44,ln_2,,1,transformer.h.44.ln_2,aten.native_layer_norm.default,"[transformer.h.44.ln_2.bias, transformer.h.44.ln_2.weight]",decode,False
2306,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2305],44,mlp,c_fc,2,transformer.h.44.mlp.c_fc,aten.view.default,[],decode,True
2307,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[2306],44,mlp,c_fc,2,transformer.h.44.mlp.c_fc,aten.addmm.default,"[transformer.h.44.mlp.c_fc.bias, transformer.h.44.mlp.c_fc.weight]",decode,False
2308,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2307],44,mlp,c_fc,2,transformer.h.44.mlp.c_fc,aten.view.default,[],decode,True
2309,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2308],44,mlp,act,2,transformer.h.44.mlp.act,aten.mul.Tensor,[],decode,False
2310,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2308],44,mlp,act,2,transformer.h.44.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
2311,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2310],44,mlp,act,2,transformer.h.44.mlp.act,aten.mul.Tensor,[],decode,False
2312,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2308, 2311]",44,mlp,act,2,transformer.h.44.mlp.act,aten.add.Tensor,[],decode,False
2313,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2312],44,mlp,act,2,transformer.h.44.mlp.act,aten.mul.Tensor,[],decode,False
2314,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2313],44,mlp,act,2,transformer.h.44.mlp.act,aten.tanh.default,[],decode,False
2315,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2314],44,mlp,act,2,transformer.h.44.mlp.act,aten.add.Tensor,[],decode,False
2316,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2309, 2315]",44,mlp,act,2,transformer.h.44.mlp.act,aten.mul.Tensor,[],decode,False
2317,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[2316],44,mlp,c_proj,2,transformer.h.44.mlp.c_proj,aten.view.default,[],decode,True
2318,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[2317],44,mlp,c_proj,2,transformer.h.44.mlp.c_proj,aten.addmm.default,"[transformer.h.44.mlp.c_proj.bias, transformer.h.44.mlp.c_proj.weight]",decode,False
2319,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2318],44,mlp,c_proj,2,transformer.h.44.mlp.c_proj,aten.view.default,[],decode,True
2320,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2304, 2319]",44,,,0,transformer.h.44,aten.add.Tensor,[],decode,False
2321,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[2320],45,ln_1,,1,transformer.h.45.ln_1,aten.native_layer_norm.default,"[transformer.h.45.ln_1.bias, transformer.h.45.ln_1.weight]",decode,False
2322,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2321],45,attn,c_attn,2,transformer.h.45.attn.c_attn,aten.view.default,[],decode,True
2323,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[2322],45,attn,c_attn,2,transformer.h.45.attn.c_attn,aten.addmm.default,"[transformer.h.45.attn.c_attn.bias, transformer.h.45.attn.c_attn.weight]",decode,False
2324,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[2323],45,attn,c_attn,2,transformer.h.45.attn.c_attn,aten.view.default,[],decode,True
2325,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[2324],45,attn,,1,transformer.h.45.attn,aten.split.Tensor,[],decode,True
2326,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2325],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2327,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2326],45,attn,,1,transformer.h.45.attn,aten.transpose.int,[],decode,True
2328,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2325],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2329,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2328],45,attn,,1,transformer.h.45.attn,aten.transpose.int,[],decode,True
2330,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[2325],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2331,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2330],45,attn,,1,transformer.h.45.attn,aten.transpose.int,[],decode,True
2332,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2327],45,attn,,1,transformer.h.45.attn,aten.cat.default,[],decode,False
2333,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2329],45,attn,,1,transformer.h.45.attn,aten.cat.default,[],decode,False
2334,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[2332],45,attn,,1,transformer.h.45.attn,aten.transpose.int,[],decode,True
2335,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2331],45,attn,,1,transformer.h.45.attn,aten.expand.default,[],decode,True
2336,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[2335],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2337,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[2334],45,attn,,1,transformer.h.45.attn,aten.expand.default,[],decode,True
2338,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[2337],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2339,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[2336, 2338]",45,attn,,1,transformer.h.45.attn,aten.bmm.default,[],decode,False
2340,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[2339],45,attn,,1,transformer.h.45.attn,aten._unsafe_view.default,[],decode,True
2341,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2340],45,attn,,1,transformer.h.45.attn,aten.mul.Tensor,[],decode,False
2342,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 2341]",45,attn,,1,transformer.h.45.attn,aten.add.Tensor,[],decode,False
2343,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2342],45,attn,,1,transformer.h.45.attn,aten._softmax.default,[],decode,False
2344,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2343],45,attn,,1,transformer.h.45.attn,aten.expand.default,[],decode,True
2345,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[2344],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2346,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2333],45,attn,,1,transformer.h.45.attn,aten.expand.default,[],decode,True
2347,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[2346],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2348,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[2345, 2347]",45,attn,,1,transformer.h.45.attn,aten.bmm.default,[],decode,False
2349,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[2348],45,attn,,1,transformer.h.45.attn,aten._unsafe_view.default,[],decode,True
2350,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[2349],45,attn,,1,transformer.h.45.attn,aten.transpose.int,[],decode,True
2351,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[2350],45,attn,,1,transformer.h.45.attn,aten.view.default,[],decode,True
2352,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[2351],45,attn,c_proj,2,transformer.h.45.attn.c_proj,aten.view.default,[],decode,True
2353,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[2352],45,attn,c_proj,2,transformer.h.45.attn.c_proj,aten.addmm.default,"[transformer.h.45.attn.c_proj.bias, transformer.h.45.attn.c_proj.weight]",decode,False
2354,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2353],45,attn,c_proj,2,transformer.h.45.attn.c_proj,aten.view.default,[],decode,True
2355,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2320, 2354]",45,,,0,transformer.h.45,aten.add.Tensor,[],decode,False
2356,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[2355],45,ln_2,,1,transformer.h.45.ln_2,aten.native_layer_norm.default,"[transformer.h.45.ln_2.bias, transformer.h.45.ln_2.weight]",decode,False
2357,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2356],45,mlp,c_fc,2,transformer.h.45.mlp.c_fc,aten.view.default,[],decode,True
2358,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[2357],45,mlp,c_fc,2,transformer.h.45.mlp.c_fc,aten.addmm.default,"[transformer.h.45.mlp.c_fc.bias, transformer.h.45.mlp.c_fc.weight]",decode,False
