op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
4192,feed_forward,experts,,view,"[[E, B, d_model]]",,,"[[B*E, d_model]]",[4191],37,feed_forward,experts,2,model.layers.37.feed_forward.experts,aten.view.default,[],decode,True,
4193,feed_forward,shared_expert,gate_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.gate_proj,aten.t.default,[model.layers.37.feed_forward.shared_expert.gate_proj.weight],decode,True,
4194,feed_forward,shared_expert,gate_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[4172, 4193]",37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.37.feed_forward.shared_expert.gate_proj.weight],decode,False,
4195,feed_forward,shared_expert,activation_fn,silu,"[[B, d_moe]]",,,"[[B, d_moe]]",[4194],37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.activation_fn,aten.silu.default,[],decode,False,
4196,feed_forward,shared_expert,up_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.up_proj,aten.t.default,[model.layers.37.feed_forward.shared_expert.up_proj.weight],decode,True,
4197,feed_forward,shared_expert,up_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[4172, 4196]",37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.37.feed_forward.shared_expert.up_proj.weight],decode,False,
4198,feed_forward,shared_expert,,elementwise_mul,"[[B, d_moe], [B, d_moe]]",,,"[[B, d_moe]]","[4195, 4197]",37,feed_forward,shared_expert,2,model.layers.37.feed_forward.shared_expert,aten.mul.Tensor,[],decode,False,
4199,feed_forward,shared_expert,down_proj,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.down_proj,aten.t.default,[model.layers.37.feed_forward.shared_expert.down_proj.weight],decode,True,
4200,feed_forward,shared_expert,down_proj,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]","[4198, 4199]",37,feed_forward,shared_expert,3,model.layers.37.feed_forward.shared_expert.down_proj,aten.mm.default,[model.layers.37.feed_forward.shared_expert.down_proj.weight],decode,False,
4201,feed_forward,,,view,"[[B*E, d_model]]",,,"[[E, B, d_model]]",[4192],37,feed_forward,,1,model.layers.37.feed_forward,aten.view.default,[],decode,True,
4202,feed_forward,,,sum,"[[E, B, d_model]]",,,"[[B, d_model]]",[4201],37,feed_forward,,1,model.layers.37.feed_forward,aten.sum.dim_IntList,[],decode,True,
4203,feed_forward,,,add_,"[[B, d_model], [B, d_model]]",,,"[[B, d_model]]","[4200, 4202]",37,feed_forward,,1,model.layers.37.feed_forward,aten.add_.Tensor,[],decode,True,
4204,,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[4203],37,,,0,model.layers.37,aten.view.default,[],decode,True,
4205,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4163, 4204]",37,,,0,model.layers.37,aten.add.Tensor,[],decode,False,
4206,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4205],38,input_layernorm,,1,model.layers.38.input_layernorm,aten._to_copy.default,[],decode,True,
4207,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4206],38,input_layernorm,,1,model.layers.38.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
4208,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[4207],38,input_layernorm,,1,model.layers.38.input_layernorm,aten.mean.dim,[],decode,False,
4209,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4208],38,input_layernorm,,1,model.layers.38.input_layernorm,aten.add.Tensor,[],decode,False,
4210,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4209],38,input_layernorm,,1,model.layers.38.input_layernorm,aten.rsqrt.default,[],decode,False,
4211,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[4206, 4210]",38,input_layernorm,,1,model.layers.38.input_layernorm,aten.mul.Tensor,[],decode,False,
4212,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4211],38,input_layernorm,,1,model.layers.38.input_layernorm,aten._to_copy.default,[],decode,True,
4213,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[4212],38,input_layernorm,,1,model.layers.38.input_layernorm,aten.mul.Tensor,[model.layers.38.input_layernorm.weight],decode,False,
4214,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],38,self_attn,q_proj,2,model.layers.38.self_attn.q_proj,aten.t.default,[model.layers.38.self_attn.q_proj.weight],decode,True,
4215,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4213],38,self_attn,q_proj,2,model.layers.38.self_attn.q_proj,aten.view.default,[],decode,True,
4216,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[4214, 4215]",38,self_attn,q_proj,2,model.layers.38.self_attn.q_proj,aten.mm.default,[model.layers.38.self_attn.q_proj.weight],decode,False,
4217,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[4216],38,self_attn,q_proj,2,model.layers.38.self_attn.q_proj,aten._unsafe_view.default,[],decode,True,
4218,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[4217],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4219,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],38,self_attn,k_proj,2,model.layers.38.self_attn.k_proj,aten.t.default,[model.layers.38.self_attn.k_proj.weight],decode,True,
4220,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4213],38,self_attn,k_proj,2,model.layers.38.self_attn.k_proj,aten.view.default,[],decode,True,
4221,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[4219, 4220]",38,self_attn,k_proj,2,model.layers.38.self_attn.k_proj,aten.mm.default,[model.layers.38.self_attn.k_proj.weight],decode,False,
4222,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[4221],38,self_attn,k_proj,2,model.layers.38.self_attn.k_proj,aten._unsafe_view.default,[],decode,True,
4223,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[4222],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4224,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],38,self_attn,v_proj,2,model.layers.38.self_attn.v_proj,aten.t.default,[model.layers.38.self_attn.v_proj.weight],decode,True,
4225,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4213],38,self_attn,v_proj,2,model.layers.38.self_attn.v_proj,aten.view.default,[],decode,True,
4226,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[4224, 4225]",38,self_attn,v_proj,2,model.layers.38.self_attn.v_proj,aten.mm.default,[model.layers.38.self_attn.v_proj.weight],decode,False,
4227,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[4226],38,self_attn,v_proj,2,model.layers.38.self_attn.v_proj,aten._unsafe_view.default,[],decode,True,
4228,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[4227],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4229,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[4228],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True,
4230,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[4218],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True,
4231,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head/2, 2]]",[4230],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4232,self_attn,,,view_as_complex,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head/2]]",[4231],38,self_attn,,1,model.layers.38.self_attn,aten.view_as_complex.default,[],decode,True,
4233,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[4223],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True,
4234,self_attn,,,view,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[4233],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4235,self_attn,,,view_as_complex,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head/2]]",[4234],38,self_attn,,1,model.layers.38.self_attn,aten.view_as_complex.default,[],decode,True,
4236,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True,
4237,self_attn,,,elementwise_mul,"[[B, 1, n_h, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_h, d_head/2]]","[4232, 4236]",38,self_attn,,1,model.layers.38.self_attn,aten.mul.Tensor,[],decode,False,
4238,self_attn,,,view_as_real,"[[B, 1, n_h, d_head/2]]",,,"[[B, 1, n_h, d_head/2, 2]]",[4237],38,self_attn,,1,model.layers.38.self_attn,aten.view_as_real.default,[],decode,True,
4239,self_attn,,,view,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head]]",[4238],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4240,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True,
4241,self_attn,,,elementwise_mul,"[[B, 1, n_kv, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_kv, d_head/2]]","[4235, 4240]",38,self_attn,,1,model.layers.38.self_attn,aten.mul.Tensor,[],decode,False,
4242,self_attn,,,view_as_real,"[[B, 1, n_kv, d_head/2]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[4241],38,self_attn,,1,model.layers.38.self_attn,aten.view_as_real.default,[],decode,True,
4243,self_attn,,,view,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head]]",[4242],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4244,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[4239],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True,
4245,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[4243],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True,
4246,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[4244],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True,
4247,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[4245],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True,
4248,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4247],38,self_attn,,1,model.layers.38.self_attn,aten.cat.default,[],decode,False,
4249,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4229],38,self_attn,,1,model.layers.38.self_attn,aten.cat.default,[],decode,False,
4250,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4248],38,self_attn,,1,model.layers.38.self_attn,aten.slice.Tensor,[],decode,True,
4251,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4249],38,self_attn,,1,model.layers.38.self_attn,aten.slice.Tensor,[],decode,True,
4252,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4248],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True,
4253,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4252],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4254,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4253],38,self_attn,,1,model.layers.38.self_attn,aten.clone.default,[],decode,True,
4255,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4254],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True,
4256,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4249],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True,
4257,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4256],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4258,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4257],38,self_attn,,1,model.layers.38.self_attn,aten.clone.default,[],decode,True,
4259,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4258],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True,
4260,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[4255],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True,
4261,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[4246],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4262,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[B*n_h, 1, d_head]]",[4261],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4263,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[4260],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4264,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[B*n_h, d_head, T+1]]",[4263],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4265,self_attn,,,batched_matmul,"[[B*n_h, 1, d_head], [B*n_h, d_head, T+1]]",,,"[[B*n_h, 1, T+1]]","[4262, 4264]",38,self_attn,,1,model.layers.38.self_attn,aten.bmm.default,[],decode,False,
4266,self_attn,,,_unsafe_view,"[[B*n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4265],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True,
4267,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4266],38,self_attn,,1,model.layers.38.self_attn,aten.mul.Tensor,[],decode,False,
4268,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[55, 4267]",38,self_attn,,1,model.layers.38.self_attn,aten.add.Tensor,[],decode,False,
4269,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4268],38,self_attn,,1,model.layers.38.self_attn,aten._softmax.default,[],decode,False,
4270,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4269],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4271,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[B*n_h, 1, T+1]]",[4270],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4272,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4259],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True,
4273,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[B*n_h, T+1, d_head]]",[4272],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4274,self_attn,,,batched_matmul,"[[B*n_h, 1, T+1], [B*n_h, T+1, d_head]]",,,"[[B*n_h, 1, d_head]]","[4271, 4273]",38,self_attn,,1,model.layers.38.self_attn,aten.bmm.default,[],decode,False,
4275,self_attn,,,_unsafe_view,"[[B*n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[4274],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True,
4276,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[4275],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True,
4277,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[4276],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True,
4278,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.t.default,[model.layers.38.self_attn.o_proj.weight],decode,True,
4279,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[4277],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.view.default,[],decode,True,
4280,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[4278, 4279]",38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.mm.default,[model.layers.38.self_attn.o_proj.weight],decode,False,
4281,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[4280],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten._unsafe_view.default,[],decode,True,
4282,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4205, 4281]",38,,,0,model.layers.38,aten.add.Tensor,[],decode,False,
4283,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4282],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten._to_copy.default,[],decode,True,
4284,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4283],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
4285,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[4284],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mean.dim,[],decode,False,
4286,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4285],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.add.Tensor,[],decode,False,
4287,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4286],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.rsqrt.default,[],decode,False,
4288,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[4283, 4287]",38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mul.Tensor,[],decode,False,
4289,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4288],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten._to_copy.default,[],decode,True,
4290,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[4289],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mul.Tensor,[model.layers.38.post_attention_layernorm.weight],decode,False,
4291,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],38,feed_forward,gate_proj,2,model.layers.38.feed_forward.gate_proj,aten.t.default,[model.layers.38.feed_forward.gate_proj.weight],decode,True,
4292,feed_forward,gate_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4290],38,feed_forward,gate_proj,2,model.layers.38.feed_forward.gate_proj,aten.view.default,[],decode,True,
4293,feed_forward,gate_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4291, 4292]",38,feed_forward,gate_proj,2,model.layers.38.feed_forward.gate_proj,aten.mm.default,[model.layers.38.feed_forward.gate_proj.weight],decode,False,
4294,feed_forward,gate_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4293],38,feed_forward,gate_proj,2,model.layers.38.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True,
4295,feed_forward,activation_fn,,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[4294],38,feed_forward,activation_fn,2,model.layers.38.feed_forward.activation_fn,aten.silu.default,[],decode,False,
4296,feed_forward,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],38,feed_forward,up_proj,2,model.layers.38.feed_forward.up_proj,aten.t.default,[model.layers.38.feed_forward.up_proj.weight],decode,True,
4297,feed_forward,up_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4290],38,feed_forward,up_proj,2,model.layers.38.feed_forward.up_proj,aten.view.default,[],decode,True,
4298,feed_forward,up_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4296, 4297]",38,feed_forward,up_proj,2,model.layers.38.feed_forward.up_proj,aten.mm.default,[model.layers.38.feed_forward.up_proj.weight],decode,False,
4299,feed_forward,up_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4298],38,feed_forward,up_proj,2,model.layers.38.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True,
4300,feed_forward,,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[4295, 4299]",38,feed_forward,,1,model.layers.38.feed_forward,aten.mul.Tensor,[],decode,False,
4301,feed_forward,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],38,feed_forward,down_proj,2,model.layers.38.feed_forward.down_proj,aten.t.default,[model.layers.38.feed_forward.down_proj.weight],decode,True,
4302,feed_forward,down_proj,,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[4300],38,feed_forward,down_proj,2,model.layers.38.feed_forward.down_proj,aten.view.default,[],decode,True,
